train_number,train_name,train_type,source_code,dest_code,running_days,total_route_distance_km,total_halts
59212,Porbandar Rajkot Fast Passenger,Pass,PBR,RJT,"SUN,MON,TUE,WED,THU,FRI,SAT",213,20
59213,Bhanvad Porbandar Passenger,Pass,BNVD,PBR,"SUN,MON,TUE,WED,THU,FRI,SAT",52,6
59215,Bhanvad Porbandar Passenger,Pass,BNVD,PBR,"SUN,MON,TUE,WED,THU,FRI,SAT",52,6
59216,Porbandar Bhanvad Passenger,Pass,PBR,BNVD,"SUN,MON,TUE,WED,THU,FRI,SAT",52,6
59225,Bhavnagar Mahuva Passenger,Pass,BVC,MHV,"SUN,MON,TUE,WED,THU,FRI,SAT",203,28
59226,Mahuva Bhavnagar Passenger,Pass,MHV,BVP,"SUN,MON,TUE,WED,THU,FRI,SAT",220,29
59227,Botad Bhavnagar Passenger,Pass,BTD,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",93,15
59228,Bhavnagar-Botad Passenger,Pass,BVC,BTD,"SUN,MON,TUE,WED,THU,FRI,SAT",93,15
59229,Botad Jn-Bhavnagar T Passenger,Pass,BTD,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",93,15
59230,Bhavnagar Botad Passenger,Pass,BVC,ST,"SUN,MON,TUE,WED,THU,FRI,SAT",526,79
59231,Surendranagar Botad Passenger,Pass,SUNR,BTD,"SUN,MON,TUE,WED,THU,FRI,SAT",77,12
59232,Botad Surendranagar Passenger,Pass,BTD,SUNR,"SUN,MON,TUE,WED,THU,FRI,SAT",77,12
59233,Surendranagar Bhavnagar Passenger,Pass,SUNR,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",170,26
59234,Bhavnagar Surendranagar Passenger,Pass,BVC,SUNR,"SUN,MON,TUE,WED,THU,FRI,SAT",170,26
59235,Dhola Mahuva Passenger,Pass,DLJ,MHV,"SUN,MON,TUE,WED,THU,FRI,SAT",153,19
59236,Mahuva Dhola Passenger,Pass,MHV,DLJ,"SUN,MON,TUE,WED,THU,FRI,SAT",153,19
59243,Rajula Mahuva Passenger,Pass,RJU,MHV,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
59244,Mahuva Rajula Passenger,Pass,MHV,RJU,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
59267,Palitana Bhavnagar Passenger,Pass,PIT,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
59268,Bhavnagar Palitana Passenger,Pass,BVC,PIT,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
59269,Palitana Bhavnagar Passenger,Pass,PIT,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
59270,Bhavnagar Palitana Passenger,Pass,BVC,PIT,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
59271,Surendranagar Bhavnagar Fast Passenger,Pass,SUNR,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",170,26
59272,Bhavnagar Surendranagar Passenger,Pass,BVC,SUNR,"SUN,MON,TUE,WED,THU,FRI,SAT",170,26
59295,Palitana Bhavnagar Passenger,Pass,PIT,BVC,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
59296,Bhavnagar Palitana Passenger,Pass,BVC,PIT,"SUN,MON,TUE,WED,THU,FRI,SAT",61,11
59297,Porbandar Veraval Passenger,Pass,PBR,VRL,"SUN,MON,TUE,WED,THU,FRI,SAT",232,26
59298,Veraval Porbandar Passenger,Pass,VRL,PBR,"SUN,MON,TUE,WED,THU,FRI,SAT",231,26
59306,Ujjain-Indore Passenger,Pass,UJN,INDB,"SUN,MON,TUE,WED,THU,FRI,SAT",79,10
59318,Ujjain Nagda Passenger,Pass,UJN,NAD,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
59319,Ujjain Bhopal Passenger,Pass,UJN,BPL,"SUN,MON,TUE,WED,THU,FRI,SAT",184,25
59320,Bhopal Ujjain Passenger,Pass,BPL,UJN,"SUN,MON,TUE,WED,THU,FRI,SAT",184,25
59341,Nagda Bina Passenger,Pass,NAD,BINA,"SUN,MON,TUE,WED,THU,FRI,SAT",429,39
59342,Bina Nagda Passenger,Pass,BINA,NAD,"SUN,MON,TUE,WED,THU,FRI,SAT",429,44
59345,Ratlam Nagda Passenger,Pass,RTM,NAD,"SUN,MON,TUE,WED,THU,FRI,SAT",41,6
59346,Nagda Ratlam Passenger,Pass,NAD,RTM,"SUN,MON,TUE,WED,THU,FRI,SAT",41,6
59355,Ratlam Mathura Passenger,Pass,RTM,MTJ,"SUN,MON,TUE,WED,THU,FRI,SAT",591,70
59356,Mathura Ratlam Passenger,Pass,MTJ,RTM,"SUN,MON,TUE,WED,THU,FRI,SAT",591,70
59357,Bayana Yamunabridge Passenger,Pass,BXN,JAB,"SUN,MON,TUE,WED,THU,FRI,SAT",88,16
59358,Yamuna Bridge Bayana Passenger,Pass,JAB,BXN,"SUN,MON,TUE,WED,THU,FRI,SAT",88,16
59379,Indore Maksi Passenger,Pass,INDB,MKC,"SUN,MON,TUE,WED,THU,FRI,SAT",75,8
59385,Panchvalley Fast Passenger,Pass,INDB,CWA,"SUN,MON,TUE,WED,THU,FRI,SAT",554,62
59386,Panchvalley Passenger,Pass,CWA,INDB,"SUN,MON,TUE,WED,THU,FRI,SAT",554,62
59317,Nagda Ujjain Passenger,Pass,NAD,UJN,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
59354,Ujjain Nagda Passenger,Pass,UJN,NAD,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
59386-Slip2,Panchvalley Passenger Slip2,Pass,CWA,GKP,"SUN,MON,TUE,WED,THU,FRI,SAT",1197,151
59387,Nagda Indore Bg Passenger,Pass,NAD,INDB,"SUN,MON,TUE,WED,THU,FRI,SAT",135,17
59388,Indore Bg Nagda Passenger,Pass,INDB,NAD,"SUN,MON,TUE,WED,THU,FRI,SAT",135,17
59389,Indore-Bhopal Fast Passenger,Pass,INDB,BPL,"SUN,MON,TUE,WED,THU,FRI,SAT",263,34
59390,Bhopal-Indore Fast Passenger,Pass,BPL,INDB,"SUN,MON,TUE,WED,THU,FRI,SAT",263,34
59395,Amla Chhindwara Passenger,Pass,AMLA,CWA,"SUN,MON,TUE,WED,THU,FRI,SAT",115,15
59396,Chhindwara Amla Passenger,Pass,CWA,AMLA,"SUN,MON,TUE,WED,THU,FRI,SAT",115,15
59421,Rajkot Veraval Passenger,Pass,RJT,VRL,"SUN,MON,TUE,WED,THU,FRI,SAT",185,21
59422,Somnath Rajkot Passenger,Pass,SMNH,RJT,"SUN,MON,TUE,WED,THU,FRI,SAT",190,22
59423,Rajkot Somnath Passenger,Pass,RJT,SMNH,"SUN,MON,TUE,WED,THU,FRI,SAT",190,22
59424,Veraval Rajkot Passenger,Pass,VRL,RJT,"SUN,MON,TUE,WED,THU,FRI,SAT",185,21
59439,Ahmadabad Passenger,Pass,BCT,ADI,"SUN,MON,TUE,WED,THU,FRI,SAT",491,99
59440,Ahmedabad Passenger,Pass,ADI,BVI,"SUN,MON,TUE,WED,THU,FRI,SAT",462,82
59441,Mumbai Central-Ahmedabad Passenger,Pass,BCT,ADI,"SUN,MON,TUE,WED,THU,FRI,SAT",491,99
59441-Slip,Ahmedabad Passenger Slip,Pass,BCT,NDB,"SUN,MON,TUE,WED,THU,FRI,SAT",423,80
59459,Rajkot Veraval Passenger,Pass,RJT,VRL,"SUN,MON,TUE,WED,THU,FRI,SAT",185,21
59460,Veraval Mumbai Central Passenger Express,Pass,VRL,BCT,"SUN,MON,TUE,WED,THU,FRI,SAT",923,154
59461,Borivali Dahanu Shuttle,Pass,BVI,DRD,"SUN,MON,TUE,WED,THU,FRI,SAT",90,16
59462,Dahanu Mumbai Passenger,Pass,DRD,BCT,"SUN,MON,TUE,WED,THU,FRI,SAT",120,33
59473,ADI - PTN PASSENGER,Pass,ADI,PTN,"TUE,SAT",107,18
59474,PATAN - AHMEDABAD PASSENGER,Pass,PTN,ADI,"MON,FRI",106,15
59475,Mahesana Patan Passenger,Pass,MSH,PTN,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59476,Patan Mehsana Passenger,Pass,PTN,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59477,Mahesana Patan Passenger,Pass,MSH,PTN,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59478,Patan Mehsana Passenger,Pass,PTN,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59481,Haldighati Passenger,Pass,MSH,PTN,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59482,Patan Mahesana Passenger,Pass,PTN,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59483,AHMEDABAD PATAN PASS,Pass,MSH,PTN,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59484,Patan Mahesana DMU,Pass,PTN,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",40,6
59503,Viramgam Okha Fast Passenger,Pass,VG,OKHA,"SUN,MON,TUE,WED,THU,FRI,SAT",429,51
59504,Okha Viramgam Fast Passenger,Pass,OKHA,VG,"SUN,MON,TUE,WED,THU,FRI,SAT",429,51
59509,Mahesana Viramgam Passenger,Pass,MSH,VG,"SUN,MON,TUE,WED,THU,FRI,SAT",66,9
59510,Viramgam Mahesana Passenger,Pass,VG,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",66,9
59511,Mahesana Viramgam,Pass,MSH,VG,"SUN,MON,TUE,WED,THU,FRI,SAT",66,9
59512,Viramgam Mahesana,Pass,VG,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",66,8
59547,Ahmedabad Okha Passenger,Pass,ADI,OKHA,"SUN,MON,TUE,WED,THU,FRI,SAT",499,67
59548,Okha Ahmedabad Passenger,Pass,OKHA,ADI,"SUN,MON,TUE,WED,THU,FRI,SAT",499,67
59601,Beawar Ajmer Passenger,Pass,BER,AII,"SUN,MON,TUE,WED,THU,FRI,SAT",53,9
59602,Ajmer Beawar Passenger,Pass,AII,BER,"SUN,MON,TUE,WED,THU,FRI,SAT",53,9
59603,Ajmer Udaipur Passenger,Pass,AII,UDZ,"SUN,MON,WED,THU,SAT",300,34
59604,Udaipur Ajmer Passenger,Pass,UDZ,AII,"SUN,MON,WED,THU,SAT",300,34
59605,Chittaurgarh Udaipur Passenger,Pass,COR,UDZ,"SUN,MON,TUE,WED,THU,FRI,SAT",114,12
59606,Udaipur Chittaurgarh Passenger,Pass,UDZ,COR,"SUN,MON,TUE,WED,THU,FRI,SAT",114,12
59702,Hisar-Jaipur Passenger,Pass,HSR,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",368,48
59703,Hisar Rewari Passenger,Pass,HSR,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",143,16
59704,Gondia Durg Passenger,Pass,RE,HSR,"SUN,MON,TUE,WED,THU,FRI,SAT",143,16
51239,Amla Betul Passenger,Pass,AMLA,BZU,"SUN,MON,TUE,WED,THU,FRI,SAT",23,4
59394,Habibganj Dahod Fast Pass,Pass,HBJ,DHD,"SUN,MON,TUE,WED,THU,FRI,SAT",400,51
59705,Suratgarh Jaipur Passenger,Pass,SOG,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",562,55
59707,ANUPGARH - SURATGARH Passenger,Pass,APH,SOG,"SUN,MON,TUE,WED,THU,FRI,SAT",76,10
59708,SURATGARH - ANUPGARH Passenger,Pass,SOG,APH,"SUN,MON,TUE,WED,THU,FRI,SAT",76,10
59709,APH-SOG PASSANGER,Pass,APH,SOG,"SUN,MON,TUE,WED,THU,FRI,SAT",76,10
59710,Suratgarh Anupgarh Passenger,Pass,SOG,APH,"SUN,MON,TUE,WED,THU,FRI,SAT",76,4
59711,Bhatinda Suratgarh Passenger,Pass,BTI,SOG,"SUN,MON,TUE,WED,THU,FRI,SAT",142,17
59712,Suratgarh Bhatinda Passenger,Pass,SOG,BTI,"SUN,MON,TUE,WED,THU,FRI,SAT",142,17
59713,Phulera Jaipur Passenger,Pass,FL,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",55,9
59714,Jaipur Phulera Passenger,Pass,JP,FL,"SUN,MON,TUE,WED,THU,FRI,SAT",55,9
59715,Phulera Rewari Passenger,Pass,FL,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",216,28
59716,Rewari Phulera Passenger,Pass,RE,FL,"SUN,MON,TUE,WED,THU,FRI,SAT",216,28
59717,Phulera Rewari Passenger,Pass,FL,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",216,28
59718,Rewari Phulera Passenger,Pass,RE,FL,"SUN,MON,TUE,WED,THU,FRI,SAT",216,28
59721,Jaipur Hisar Passenger,Pass,JP,HSR,"SUN,MON,TUE,WED,THU,FRI,SAT",369,48
59722,Hisar - Jaipur Fast Passenger,Pass,HSR,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",369,48
59723,Rewari Sadulpur Passenger,Pass,RE,HSR,"SUN,MON,TUE,WED,THU,FRI,SAT",211,19
59724,Sadulpur Rewari Passenger,Pass,HSR,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",211,19
59725,Rewari Sadulpur Passenger,Pass,RE,HSR,"SUN,MON,TUE,WED,THU,FRI,SAT",211,19
59726,Sadulpur Rewari Passenger,Pass,HSR,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",211,19
59801,Kota Jaipur Passenger,Pass,KOTA,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",240,26
59802,Jaipur Nagda Fast Passenger,Pass,JP,NAD,"SUN,MON,TUE,WED,THU,FRI,SAT",465,51
59805,Bayana Jaipur Fast Passenger,Pass,JP,BXN,"SUN,MON,TUE,WED,THU,FRI,SAT",273,30
59806,Jaipur Bayana Fast Passenger,Pass,BXN,JP,"SUN,MON,TUE,WED,THU,FRI,SAT",273,30
59811,Haldighati Passenger,Pass,RTM,AF,"SUN,MON,TUE,WED,THU,FRI,SAT",694,72
59812,Haldighati Passenger,Pass,AF,RTM,"SUN,MON,TUE,WED,THU,FRI,SAT",694,72
59813,Kota Agra Yamuna Bridge Passenger,Pass,KOTA,JAB,"SUN,MON,TUE,WED,THU,FRI,SAT",336,44
59814,Agra Fort Bayana Passenger,Pass,AF,KOTA,"SUN,MON,TUE,WED,THU,FRI,SAT",333,43
59821,KOTA - BHIND Passenger,Pass,KOTA,BIX,"SUN,MON,TUE,WED,THU,FRI,SAT",495,55
59822,BHIND - KOTA PASSENGER,Pass,BIX,KOTA,"SUN,MON,TUE,WED,THU,FRI,SAT",500,47
59831,Vadodara Kota Passenger,Pass,BRC,KOTA,"SUN,MON,TUE,WED,THU,FRI,SAT",526,64
59833,Kota Nimach Passenger,Pass,KOTA,NMH,"SUN,MON,TUE,WED,THU,FRI,SAT",227,19
59834,Nimach Kota Passenger,Pass,NMH,KOTA,"SUN,MON,TUE,WED,THU,FRI,SAT",227,19
59835,Nimach Udaipur Passenger,Pass,NMH,UDZ,"SUN,MON,TUE,WED,THU,FRI,SAT",170,19
59836,Udaipur Nimach Passenger,Pass,UDZ,NMH,"SUN,MON,TUE,WED,THU,FRI,SAT",170,19
61135,Badnera Amravati Passenger,MEMU,BD,AMI,"MON,TUE,WED,THU,FRI,SAT",6,2
63153,JASIDIH BAIDYANATH PASS,Pass,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63154,BAIDYANATH JASIDIH PASS,Pass,BDME,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63155,JASIDIH BAIDYANATH PASS,Pass,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63156,BAIDYANATH JASIDIH PASS,Pass,BDME,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63157,Jasidih Baidyanathdham Passenger,MEMU,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63160,BAIDYANATH JASIDIH PASS,Pass,BDME,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63161,JASIDIH BAIDYANATH PASS,Pass,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63162,BAIDYANATH JASIDIH PASS,Pass,BDME,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63163,JASIDIH BAIDYANATH PASS,Pass,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63164,BAIDYANATH JASIDIH PASS,Pass,BDME,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63165,JASIDIH BAIDYANATH PASS,Pass,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63167,JASIDIH BAIDYANATH PASS,Pass,JSME,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63168,BAIDYANATH JASIDIH PASS,Pass,BDME,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",6,3
63207,Jhajha Patna Passenger MEMU,MEMU,JAJ,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",176,35
63208,Patna Jhajha Passenger MEMU,MEMU,PNBE,JAJ,"SUN,MON,TUE,WED,THU,FRI,SAT",176,35
63209,Jhajha Patna MEMU,MEMU,JAJ,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",176,35
63210,PATNA - JHAJHA Passenger,MEMU,PNBE,JAJ,"SUN,MON,TUE,WED,THU,FRI,SAT",176,49
63211,JASIDIH - PATNA MEMU,MEMU,JSME,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",176,57
63212,Patna-Jhajha Passenger MEMU,MEMU,PNBE,JAJ,"SUN,MON,TUE,WED,THU,FRI,SAT",176,35
63217,Mokama Danapur Passenger,MEMU,MKA,DNR,"SUN,MON,TUE,WED,THU,FRI,SAT",99,22
63218,Danapur Mokameh passenger,MEMU,DNR,MKA,"SUN,MON,TUE,WED,THU,FRI,SAT",99,22
63219,Danapur Ara MEMU,MEMU,DNR,RPR,"SUN,MON,TUE,WED,THU,FRI,SAT",76,11
63220,Ara Danapur Passenger,MEMU,RPR,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",85,13
63223,Patna Ara Passenger DEMU,MEMU,PNBE,ARA,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
63224,Ara Patna MEMU,MEMU,ARA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",49,9
63225,Patna Buxar Passenger MEMU,MEMU,PNBE,BXR,"SUN,MON,TUE,WED,THU,FRI,SAT",117,17
63226,Buxar Patna Passenger,MEMU,BXR,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",117,17
63227,Patna Buxar Passenger MEMU,MEMU,PNBE,BXR,"SUN,MON,TUE,WED,THU,FRI,SAT",117,17
63228,Baxur Patna Passenger MEMU,MEMU,BXR,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",117,17
63229,Buxar Mughal Sarai Passenger MEMU,MEMU,BXR,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",94,16
63230,Mughal Sarai Buxar Passenger,MEMU,MGS,BXR,"SUN,MON,TUE,WED,THU,FRI,SAT",94,16
63231,Patna Buxar Passenger DMU,MEMU,PNBE,BXR,"SUN,MON,TUE,WED,THU,FRI,SAT",117,17
63232,Buxar Patna Passenger,MEMU,BXR,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",117,17
63243,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63244,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63245,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63246,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63247,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63248,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63249,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63250,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63251,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63252,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63253,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63254,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63255,Patna Gaya Passenger MEMU,MEMU,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63256,Gaya Patna Passenger MEMU,MEMU,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,14
63501,HWH BWN FAST,MEMU,HWH,BWN,"SUN,MON,TUE,WED,THU,FRI,SAT",107,34
63502,BWN Howrah EMU,MEMU,BWN,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",105,34
63505,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63509,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63511,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63513,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63515,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63519,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63521,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63523,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63597,Ranchi Asansol MEMU,MEMU,RNC,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",199,28
63598,Asansol Ranchi MEMU,MEMU,ASN,RNC,"SUN,MON,TUE,WED,THU,FRI,SAT",198,28
13155,KOLKATA CHITPUR - SITAMARHI Mithilanchal Exp,Exp,KOAA,SMI,"SUN,THU",552,136
53042,JAYNAGAR - HOWRAH Passenger,Pass,JYG,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",730,164
54159,Jhansi Banda Passenger,Pass,JHS,BNDA,"SUN,MON,TUE,WED,THU,FRI,SAT",191,19
63525,Barddhaman Asansol mEMU,MEMU,BWN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",106,14
63541,ASANSOL-GOMOH PASSENGER (MEMU),MEMU,ASN,GMO,"SUN,MON,TUE,WED,THU,FRI,SAT",87,17
63542,Gomoh-Asansol MEMU,MEMU,GMO,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",87,17
63543,ASANSOL GOMOH PASS,MEMU,ASN,GMO,"SUN,MON,TUE,WED,THU,FRI,SAT",87,17
63544,Gomoh Asansol Passenger MEMU,MEMU,GMO,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",87,17
63546,Dhanbad Asansol Passenger MEMU,MEMU,DHN,ASN,"SUN,MON,TUE,WED,THU,FRI",58,12
63547,Dhanbad Hazaribagh Passenger MEMU,MEMU,DHN,HZD,"SUN,MON,TUE,WED,THU,FRI",90,12
63549,Hazaribagh Road-Gaya Passenger,MEMU,HZD,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",109,17
63550,Koderma Dhanbad Passenger MEMU,MEMU,KQR,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",133,19
63551,Asansol Dhanbad Passenger MEMU,MEMU,ASN,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",58,12
63552,Dhanbad Asansol Passenger MEMU,MEMU,DHN,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",58,12
63556,Asansol Purulia MEMU Passenger,MEMU,ASN,PRR,"SUN,MON,TUE,WED,THU,FRI,SAT",80,15
63561,asansol jasidih mEMU,MEMU,ASN,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",111,16
63562,baidyanath dham asansol passenger,MEMU,BDME,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",117,18
63563,Asansol Jasidh MEMU,MEMU,ASN,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",110,16
63564,jasidih Asansol mEMU,MEMU,JSME,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",111,16
63567,Asansol Jhajha Passenger,MEMU,ASN,JAJ,"SUN,MON,TUE,WED,THU,FRI,SAT",154,20
63568,jhajha asansol memu,MEMU,JAJ,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",155,20
63569,Asansol jasidih mEMU,MEMU,ASN,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",111,16
63570,Baidyanathdham Asansol Passenger,MEMU,BDME,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",117,18
63572,Kiul Jasidih Passenger MEMU,MEMU,KIUL,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",97,13
63574,Kiul Jhajha Passenger,MEMU,KIUL,JSME,"SUN,MON,TUE,WED,THU,FRI,SAT",97,13
63591,Bokaro Steel City-Asansol Memu,MEMU,BKSC,ASN,"MON,TUE,WED,THU,FRI,SAT",140,22
63592,Asansol-Bokaro Steel City MEMU,MEMU,ASN,BKSC,"MON,TUE,WED,THU,FRI,SAT",140,22
63593,Purulia Asansol MEMU Passenger,MEMU,PRR,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",80,15
63594,Asansol-Purulia MEMU,MEMU,ASN,PRR,"SUN,MON,TUE,WED,THU,FRI,SAT",80,15
63595,Bokaro Steel City-Asansol MEMU,MEMU,BKSC,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",194,29
63596,Asansol-Bokaro Steel City MEMU,MEMU,ASN,BKSC,"SUN,MON,TUE,WED,THU,FRI,SAT",146,23
64001,Delhi Panipat EMU,MEMU,DLI,PNP,"SUN,MON,TUE,WED,THU,FRI,SAT",88,19
64002,Panipat Delhi EMU,MEMU,PNP,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",88,19
64089,Nizamuddin Parikrama,Del,NZM,PGMD,"SUN,MON,TUE,WED,THU,FRI,SAT",32,21
64090,Nizamuddin Parikrama EMU,Del,NZM,LPNR,"SUN,MON,TUE,WED,THU,FRI",32,21
64091,Nizamuddin Nizamuddin Parikrama EMU,Del,NZM,PGMD,"SUN,MON,TUE,WED,THU,FRI",37,23
64092,Nizamuddin Parikrama EMU,Del,NZM,LPNR,"SUN,MON,TUE,WED,THU,FRI",32,21
64093,Nizamuddin Shakurbasti Parikrama,Del,NZM,SSB,"SUN,MON,TUE,WED,THU,FRI",22,15
64094,Nizamuddin Parikrama,Del,SSB,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",22,15
64095,Shakurbasti New Delhi Parikrama,Del,NDLS,SSB,"MON,TUE,WED,THU,FRI",28,19
64096,Nizamuddin Parikrama EMU,Del,SSB,NZM,"MON,TUE,WED,THU,FRI",22,15
64449,Ghaziabad New Delhi Ladies Special,MEMU,GZB,NDLS,"MON,TUE,WED,THU,FRI",25,8
64450,New Delhi Ghaziabad Ladies Special,MEMU,NDLS,GZB,"SUN,MON,TUE,WED,THU,FRI,SAT",25,8
